query_template,params,startup_cost,total_cost,plan_rows,plan_width,num_nodes,plan_depth,num_relations,n_seq_scan,n_index_scan,n_bitmap_scan,n_hash_join,n_merge_join,n_nested_loop,n_sort,n_aggregate,n_gather,n_materialize,workers_planned,sum_est_rows,max_est_rows,est_scan_rows,sum_est_width,cost_per_est_row,startup_cost_frac,n_joins,planning_time_ms,execution_time_ms,actual_root_rows,query_id
Q7,"{""nation1"": ""JAPAN"", ""nation2"": ""BRAZIL""}",70152.04,71047.39,6113,116,17,8,5,2,4,0,2,0,3,1,1,1,1,2,439603,146890,72704,754,11.62044324501145,0.9873839505722789,5,1.914,5204.299,4.0,872
Q2,"{""size"": 14, ""type"": ""STEEL"", ""region"": ""EUROPE""}",55584.97,55584.98,1,192,22,8,5,5,4,0,2,0,5,1,1,1,0,2,343232,160000,10431,1634,27792.49,0.9999818299506458,7,1.395,575.014,100.0,873
Q17,"{""brand"": ""Brand#25"", ""container"": ""JUMBO DRUM""}",195997.78,195997.8,1,32,9,4,2,2,0,2,1,0,0,0,2,1,0,2,6003593,6001215,6001323,106,97998.9,0.9999947958865055,1,0.344,1804.757,1.0,874
Q19,"{""b1"": ""Brand#14"", ""b2"": ""Brand#52"", ""b3"": ""Brand#34"", ""q1"": 8, ""q2"": 14, ""q3"": 23}",33144.29,33144.3,1,32,6,4,2,1,1,0,0,0,1,0,2,1,0,2,257,205,206,159,16572.15,0.9999695281080575,1,0.467,77.579,1.0,875
Q11,"{""nation"": ""MOZAMBIQUE""}",10179.8,10206.47,10667,36,15,5,3,2,2,4,0,0,4,1,2,0,0,0,87897,32000,962,192,0.9567369703787026,0.9972892401349208,4,0.595,208.036,838.0,876
Q10,"{""date"": ""1994-03-01""}",194822.03,194822.08,20,202,16,10,4,3,0,2,3,0,0,2,1,1,0,2,1082020,599455,685588,1716,9277.241904761904,0.9999946104948141,3,1.017,854.626,20.0,877
Q1,"{""delta"": 86}",231164.72,231166.98,6,236,5,4,1,1,0,0,0,0,0,1,2,1,0,2,2466208,2466176,2466176,969,33023.85428571429,0.999985897700884,0,0.212,2816.108,4.0,878
Q16,"{""brand"": ""Brand#12"", ""typeprefix"": ""STANDARD BRUSHED"", ""sizes"": ""7, 13, 20, 22, 29, 31, 37, 41""}",35987.61,36027.82,16084,44,9,6,3,2,1,0,1,0,0,2,1,1,0,2,334264,166667,179208,300,2.2398396021137708,0.9988561934584591,1,0.476,738.267,18178.0,879
Q12,"{""m1"": ""RAIL"", ""m2"": ""FOB"", ""date"": ""1995-01-01""}",210266.09,210504.7,7,27,8,6,2,2,0,0,1,0,0,1,2,1,0,2,672258,624951,636770,185,26313.0875,0.9988617410359909,1,0.389,734.221,2.0,880
Q15,"{""date"": ""1995-05-01""}",148744.49,149276.26,50,103,11,6,2,0,1,2,0,0,1,1,3,1,0,2,383682,225599,104048,434,2926.9854901960784,0.9964310036237266,1,0.228,440.333,1.0,881
Q14,"{""date"": ""1994-06-01""}",114149.42,114149.44,1,32,8,5,2,1,0,2,1,0,0,0,2,1,0,2,301439,83333,113985,259,57074.72,0.9999910644234047,1,0.333,213.264,1.0,882
Q18,"{""q"": 315}",668875.7,668875.95,100,71,16,11,3,2,2,0,1,1,1,4,2,1,0,2,9176093,6001215,6776183,528,6622.534158415841,0.9999981311958799,3,1.078,4921.993,9.0,883
Q16,"{""brand"": ""Brand#14"", ""typeprefix"": ""MEDIUM BURNISHED"", ""sizes"": ""2, 3, 12, 13, 32, 39, 45, 50""}",35711.58,35751.32,15896,44,9,6,3,2,1,0,1,0,0,2,1,1,0,2,330292,166667,178875,300,2.24893501918601,0.9988604935288116,1,0.446,734.956,18239.0,884
Q3,"{""segment"": ""FURNITURE"", ""date"": ""1995-03-26""}",201665.34,201665.36,10,44,11,8,3,2,1,0,1,0,1,2,1,1,0,2,1608992,317147,320122,256,18333.214545454543,0.9999949421410691,2,0.734,670.65,10.0,885
Q12,"{""m1"": ""SHIP"", ""m2"": ""TRUCK"", ""date"": ""1993-01-01""}",210273.42,210513.62,7,27,8,6,2,2,0,0,1,0,0,1,2,1,0,2,672578,624951,636850,185,26314.2025,0.9988542363471004,1,0.365,703.611,2.0,886
Q16,"{""brand"": ""Brand#51"", ""typeprefix"": ""SMALL PLATED"", ""sizes"": ""4, 5, 15, 19, 24, 30, 34, 43""}",35768.37,35808.21,15936,44,9,6,3,2,1,0,1,0,0,2,1,1,0,2,331110,166667,178943,300,2.246860136788605,0.9988595112821534,1,0.465,740.119,18267.0,887
Q6,"{""date"": ""1996-01-01"", ""discount"": 0.08, ""quantity"": 24}",169004.52,169004.53,1,32,5,4,1,0,0,2,0,0,0,0,2,1,0,2,991345,940583,50758,108,84502.265,0.9999940238641895,0,0.12,546.717,1.0,888
Q10,"{""date"": ""1994-11-01""}",195384.52,195384.57,20,202,16,10,4,3,0,2,3,0,0,2,1,1,0,2,1095667,599455,686489,1716,9304.027142857143,0.9999946260105083,3,1.025,884.557,20.0,889
Q18,"{""q"": 314}",668875.7,668875.95,100,71,16,11,3,2,2,0,1,1,1,4,2,1,0,2,9176093,6001215,6776183,528,6622.534158415841,0.9999981311958799,3,1.071,4811.373,9.0,890
Q2,"{""size"": 39, ""type"": ""STEEL"", ""region"": ""MIDDLE EAST""}",54726.82,54726.82,1,192,22,8,5,5,4,0,2,0,5,1,1,1,0,2,343182,160000,10416,1634,27363.41,0.9999817277574733,7,1.423,598.443,100.0,891
Q9,"{""color"": ""mint""}",61040.27,61061.86,145,90,16,9,6,3,3,0,2,0,3,1,1,1,0,2,364278,333333,338411,575,418.2319178082192,0.9996300533581296,5,2.94,3463.486,175.0,892
Q20,"{""color"": ""spring"", ""date"": ""1996-01-01"", ""nation"": ""INDONESIA""}",173752.44,173752.71,108,51,15,7,5,2,1,5,1,0,2,1,1,0,0,0,7164,2693,2423,328,1594.0615596330274,0.9999926908035518,3,0.699,1663.493,175.0,893
Q11,"{""nation"": ""JORDAN""}",10179.8,10206.47,10667,36,15,5,3,2,2,4,0,0,4,1,2,0,0,0,87897,32000,962,192,0.9567369703787026,0.9972892401349208,4,0.641,182.6,1469.0,894
Q12,"{""m1"": ""REG AIR"", ""m2"": ""AIR"", ""date"": ""1996-01-01""}",210319.56,210569.83,7,27,8,6,2,2,0,0,1,0,0,1,2,1,0,2,674590,624951,637353,185,26321.22875,0.9988067198101466,1,0.607,707.334,2.0,895
Q20,"{""color"": ""cyan"", ""date"": ""1995-01-01"", ""nation"": ""ARGENTINA""}",173752.44,173752.71,108,51,15,7,5,2,1,5,1,0,2,1,1,0,0,0,7164,2693,2423,328,1594.0615596330274,0.9999926908035518,3,0.674,1714.623,185.0,896
Q10,"{""date"": ""1993-04-01""}",194653.42,194653.47,20,202,16,10,4,3,0,2,3,0,0,2,1,1,0,2,1077902,599455,685316,1716,9269.212857142857,0.9999946058264165,3,1.045,845.95,20.0,897
Q16,"{""brand"": ""Brand#12"", ""typeprefix"": ""PROMO POLISHED"", ""sizes"": ""1, 6, 13, 21, 22, 26, 29, 37""}",35890.29,35930.33,16019,44,9,6,3,2,1,0,1,0,0,2,1,1,0,2,332864,166667,179090,300,2.242842072409488,0.9988578212941185,1,0.441,752.605,18221.0,898
Q16,"{""brand"": ""Brand#34"", ""typeprefix"": ""LARGE ANODIZED"", ""sizes"": ""4, 5, 7, 28, 36, 41, 44, 45""}",35876.11,35916.13,16009,44,9,6,3,2,1,0,1,0,0,2,1,1,0,2,332660,166667,179073,300,2.243356027482823,0.998857926565959,1,0.385,733.862,18243.0,899
Q1,"{""delta"": 84}",231221.95,231224.2,6,236,5,4,1,1,0,0,0,0,0,1,2,1,0,2,2467843,2467811,2467811,969,33032.02857142857,0.9999859444385819,0,0.22,3018.34,4.0,900
Q17,"{""brand"": ""Brand#21"", ""container"": ""SM CAN""}",195999.98,196000.0,1,32,9,4,2,2,0,2,1,0,0,0,2,1,0,2,6003792,6001215,6001330,106,98000.0,0.9999947959449187,1,0.304,1858.138,1.0,901
Q1,"{""delta"": 68}",231577.62,231579.87,6,236,5,4,1,1,0,0,0,0,0,1,2,1,0,2,2478005,2477973,2477973,969,33082.83857142857,0.9999859660256047,0,0.177,2863.297,4.0,902
Q2,"{""size"": 5, ""type"": ""STEEL"", ""region"": ""EUROPE""}",53797.28,53797.29,1,192,22,8,5,5,4,0,2,0,5,1,1,1,0,2,343129,160000,10401,1634,26898.645,0.9999812261690845,7,1.339,598.873,100.0,903
Q17,"{""brand"": ""Brand#54"", ""container"": ""JUMBO DRUM""}",195998.61,195998.62,1,32,9,4,2,2,0,2,1,0,0,0,2,1,0,2,6003667,6001215,6001325,106,97999.31,0.9999948469287848,1,0.333,1867.996,1.0,904
Q11,"{""nation"": ""JAPAN""}",10179.8,10206.47,10667,36,15,5,3,2,2,4,0,0,4,1,2,0,0,0,87897,32000,962,192,0.9567369703787026,0.9972892401349208,4,0.608,261.493,1225.0,905
Q21,"{""nation"": ""ETHIOPIA""}",72876.29,72876.3,1,34,17,11,4,3,3,0,1,0,4,2,1,1,0,2,492655,305684,315908,432,36438.15,0.9999861410892005,5,2.774,3184.682,100.0,906
Q4,"{""date"": ""1993-05-01""}",70810.31,70854.19,5,24,8,6,2,0,1,2,0,0,1,1,2,1,0,2,90593,55959,23322,128,11809.031666666668,0.9993665954462898,1,0.359,304.46,5.0,907
Q20,"{""color"": ""maroon"", ""date"": ""1997-01-01"", ""nation"": ""ARGENTINA""}",173752.44,173752.71,108,51,15,7,5,2,1,5,1,0,2,1,1,0,0,0,7164,2693,2423,328,1594.0615596330274,0.9999926908035518,3,0.718,1746.319,181.0,908
Q8,"{""nation"": ""INDIA"", ""region"": ""ASIA"", ""type"": ""PROMO ANODIZED COPPER""}",75778.7,76156.66,2406,64,21,9,7,4,4,0,3,0,4,1,1,1,0,2,36143,16549,637,522,31.639659326963027,0.9950240067775191,7,2.401,361.367,2.0,909
Q19,"{""b1"": ""Brand#11"", ""b2"": ""Brand#34"", ""b3"": ""Brand#54"", ""q1"": 5, ""q2"": 11, ""q3"": 23}",32239.38,32239.39,1,32,6,4,2,1,1,0,0,0,1,0,2,1,0,2,247,197,198,159,16119.695,0.9999686728355334,1,0.54,80.813,1.0,910
Q14,"{""date"": ""1993-09-01""}",117836.78,117836.79,1,32,8,5,2,1,0,2,1,0,0,0,2,1,0,2,316132,83333,117327,259,58918.395,0.9999914288956031,1,0.303,216.385,1.0,911
Q18,"{""q"": 312}",668875.7,668875.95,100,71,16,11,3,2,2,0,1,1,1,4,2,1,0,2,9176093,6001215,6776183,528,6622.534158415841,0.9999981311958799,3,1.082,4840.476,10.0,912
Q3,"{""segment"": ""HOUSEHOLD"", ""date"": ""1995-03-19""}",205554.46,205554.48,10,44,11,8,3,2,1,0,1,0,1,2,1,1,0,2,1640324,325296,318675,256,18686.77090909091,0.9999950378360138,2,0.689,658.223,10.0,913
Q15,"{""date"": ""1996-06-01""}",148858.22,149390.0,50,103,11,6,2,0,1,2,0,0,1,1,3,1,0,2,391861,231373,106453,434,2929.2156862745096,0.9964336539684452,1,0.228,422.3,1.0,914
Q12,"{""m1"": ""FOB"", ""m2"": ""AIR"", ""date"": ""1996-01-01""}",210325.99,210577.66,7,27,8,6,2,2,0,0,1,0,0,1,2,1,0,2,674870,624951,637423,185,26322.2075,0.9988001158331997,1,0.372,970.256,2.0,915
Q21,"{""nation"": ""ALGERIA""}",72876.29,72876.3,1,34,17,11,4,3,3,0,1,0,4,2,1,1,0,2,492655,305684,315908,432,36438.15,0.9999861410892005,5,2.329,3394.27,100.0,916
Q22,"{""codes"": ""'11', '12', '25', '27', '28', '30', '31'""}",13017.65,13121.34,733,72,10,4,2,2,1,0,0,0,1,1,3,2,0,4,4814,1988,2734,318,17.876485013623977,0.9920220021733929,1,0.426,113.437,7.0,917
Q18,"{""q"": 312}",668875.7,668875.95,100,71,16,11,3,2,2,0,1,1,1,4,2,1,0,2,9176093,6001215,6776183,528,6622.534158415841,0.9999981311958799,3,1.005,4913.201,10.0,918
Q6,"{""date"": ""1993-01-01"", ""discount"": 0.07, ""quantity"": 25}",168154.56,168154.57,1,32,5,4,1,0,0,2,0,0,0,0,2,1,0,2,937883,888598,49281,108,84077.285,0.999993993657183,0,0.117,506.808,1.0,919
Q10,"{""date"": ""1994-06-01""}",194933.58,194933.63,20,202,16,10,4,3,0,2,3,0,0,2,1,1,0,2,1084696,599455,685765,1716,9282.55380952381,0.9999946135789212,3,1.03,834.12,20.0,920
Q14,"{""date"": ""1993-08-01""}",113850.25,113850.27,1,32,8,5,2,1,0,2,1,0,0,0,2,1,0,2,300360,83333,113740,259,56925.135,0.9999910409431533,1,0.337,213.0,1.0,921
Q21,"{""nation"": ""UNITED KINGDOM""}",72876.29,72876.3,1,34,17,11,4,3,3,0,1,0,4,2,1,1,0,2,492655,305684,315908,432,36438.15,0.9999861410892005,5,2.37,3163.046,100.0,922
Q6,"{""date"": ""1993-01-01"", ""discount"": 0.08, ""quantity"": 25}",168158.53,168158.54,1,32,5,4,1,0,0,2,0,0,0,0,2,1,0,2,938592,888598,49990,108,84079.27,0.9999939937989839,0,0.128,518.391,1.0,923
Q11,"{""nation"": ""INDONESIA""}",10179.8,10206.47,10667,36,15,5,3,2,2,4,0,0,4,1,2,0,0,0,87897,32000,962,192,0.9567369703787026,0.9972892401349208,4,0.632,202.22,888.0,924
Q11,"{""nation"": ""CANADA""}",10179.8,10206.47,10667,36,15,5,3,2,2,4,0,0,4,1,2,0,0,0,87897,32000,962,192,0.9567369703787026,0.9972892401349208,4,0.557,151.499,819.0,925
Q13,"{""w1"": ""pending"", ""w2"": ""deposits""}",144891.89,144892.39,200,16,10,8,2,1,1,0,1,0,0,2,3,1,0,2,2185176,624888,687388,104,720.8576616915424,0.9999896475608722,1,0.396,1019.165,42.0,926
Q5,"{""region"": ""MIDDLE EAST"", ""date"": ""1995-01-01""}",86450.85,86450.91,25,58,19,12,6,4,2,0,3,0,2,2,2,1,0,2,195866,75699,72546,588,3325.0350000000003,0.9999877388481064,5,2.457,830.425,5.0,927
Q1,"{""delta"": 81}",231307.77,231310.02,6,236,5,4,1,1,0,0,0,0,0,1,2,1,0,2,2470295,2470263,2470263,969,33044.28857142857,0.9999859496534147,0,0.207,2779.989,4.0,928
Q20,"{""color"": ""salmon"", ""date"": ""1994-01-01"", ""nation"": ""ROMANIA""}",173752.44,173752.71,108,51,15,7,5,2,1,5,1,0,2,1,1,0,0,0,7164,2693,2423,328,1594.0615596330274,0.9999926908035518,3,0.754,1648.417,172.0,929
Q2,"{""size"": 38, ""type"": ""STEEL"", ""region"": ""ASIA""}",53454.82,53454.82,1,192,22,8,5,5,4,0,2,0,5,1,1,1,0,2,343109,160000,10395,1634,26727.41,0.9999812929630487,7,1.412,589.675,100.0,930
Q7,"{""nation1"": ""KENYA"", ""nation2"": ""ROMANIA""}",70152.04,71047.39,6113,116,17,8,5,2,4,0,2,0,3,1,1,1,1,2,439603,146890,72704,754,11.62044324501145,0.9873839505722789,5,1.668,5166.839,4.0,931
Q3,"{""segment"": ""AUTOMOBILE"", ""date"": ""1995-03-06""}",200880.64,200880.67,10,44,11,8,3,2,1,0,1,0,1,2,1,1,0,2,1602066,316992,314718,256,18261.879090909093,0.999994872603359,2,0.707,656.903,10.0,932
Q8,"{""nation"": ""BRAZIL"", ""region"": ""AMERICA"", ""type"": ""MEDIUM ANODIZED TIN""}",75778.7,76156.66,2406,64,21,9,7,4,4,0,3,0,4,1,1,1,0,2,36143,16549,637,522,31.639659326963027,0.9950240067775191,7,2.42,362.088,2.0,933
Q5,"{""region"": ""ASIA"", ""date"": ""1996-01-01""}",86626.88,86626.94,25,58,19,12,6,4,2,0,3,0,2,2,2,1,0,2,196871,76455,72546,588,3331.805384615385,0.9999877637630539,5,2.251,843.02,5.0,934
Q16,"{""brand"": ""Brand#12"", ""typeprefix"": ""SMALL PLATED"", ""sizes"": ""2, 20, 21, 35, 37, 38, 45, 49""}",35736.87,35776.66,15914,44,9,6,3,2,1,0,1,0,0,2,1,1,0,2,330656,166667,178905,300,2.2479836632108077,0.998859903079184,1,0.446,733.296,18271.0,935
Q21,"{""nation"": ""KENYA""}",72876.29,72876.3,1,34,17,11,4,3,3,0,1,0,4,2,1,1,0,2,492655,305684,315908,432,36438.15,0.9999861410892005,5,2.391,3098.931,100.0,936
Q4,"{""date"": ""1997-01-01""}",70483.68,70526.87,5,24,8,6,2,0,1,2,0,0,1,1,2,1,0,2,89119,55048,22943,128,11754.478333333333,0.9993734391808514,1,0.379,296.371,5.0,937
Q6,"{""date"": ""1994-01-01"", ""discount"": 0.05, ""quantity"": 25}",168015.24,168015.25,1,32,5,4,1,0,0,2,0,0,0,0,2,1,0,2,928795,880122,48669,108,84007.625,0.9999939886766904,0,0.121,511.23,1.0,938
Q20,"{""color"": ""steel"", ""date"": ""1993-01-01"", ""nation"": ""BRAZIL""}",173752.44,173752.71,108,51,15,7,5,2,1,5,1,0,2,1,1,0,0,0,7164,2693,2423,328,1594.0615596330274,0.9999926908035518,3,0.72,1560.838,174.0,939
Q17,"{""brand"": ""Brand#51"", ""container"": ""SM PKG""}",196000.12,196000.13,1,32,9,4,2,2,0,2,1,0,0,0,2,1,0,2,6003804,6001215,6001330,106,98000.065,0.9999948469684843,1,0.331,1800.573,1.0,940
Q9,"{""color"": ""sky""}",55523.44,55541.31,120,90,16,9,6,3,3,0,2,0,3,1,1,1,0,2,359129,333333,337570,575,459.0190909090909,0.9996602589989506,5,2.942,3357.553,175.0,941
Q11,"{""nation"": ""RUSSIA""}",10179.8,10206.47,10667,36,15,5,3,2,2,4,0,0,4,1,2,0,0,0,87897,32000,962,192,0.9567369703787026,0.9972892401349208,4,0.614,228.106,919.0,942
Q4,"{""date"": ""1996-08-01""}",71179.9,71224.56,5,24,8,6,2,0,1,2,0,0,1,1,2,1,0,2,92263,56991,23752,128,11870.76,0.9993589379992238,1,0.376,301.859,5.0,943
Q21,"{""nation"": ""BRAZIL""}",72876.29,72876.3,1,34,17,11,4,3,3,0,1,0,4,2,1,1,0,2,492655,305684,315908,432,36438.15,0.9999861410892005,5,2.36,3235.664,100.0,944
Q19,"{""b1"": ""Brand#24"", ""b2"": ""Brand#15"", ""b3"": ""Brand#13"", ""q1"": 10, ""q2"": 18, ""q3"": 25}",33588.03,33588.04,1,32,6,4,2,1,1,0,0,0,1,0,2,1,0,2,262,209,210,159,16794.02,0.9999699306678607,1,0.555,75.25,1.0,945
Q5,"{""region"": ""AFRICA"", ""date"": ""1993-01-01""}",86574.79,86574.85,25,58,19,12,6,4,2,0,3,0,2,2,2,1,0,2,196573,76231,72546,588,3329.8019230769232,0.99998775640089,5,2.294,829.822,5.0,946
Q20,"{""color"": ""sienna"", ""date"": ""1995-01-01"", ""nation"": ""IRAN""}",173752.44,173752.71,108,51,15,7,5,2,1,5,1,0,2,1,1,0,0,0,7164,2693,2423,328,1594.0615596330274,0.9999926908035518,3,0.72,1634.692,177.0,947
Q12,"{""m1"": ""TRUCK"", ""m2"": ""MAIL"", ""date"": ""1993-01-01""}",210269.75,210509.16,7,27,8,6,2,2,0,0,1,0,0,1,2,1,0,2,672418,624951,636810,185,26313.645,0.9988579648602234,1,0.374,718.235,2.0,948
Q13,"{""w1"": ""express"", ""w2"": ""requests""}",144891.89,144892.39,200,16,10,8,2,1,1,0,1,0,0,2,3,1,0,2,2185176,624888,687388,104,720.8576616915424,0.9999896475608722,1,0.375,1052.883,41.0,949
Q9,"{""color"": ""ghost""}",55523.44,55541.31,120,90,16,9,6,3,3,0,2,0,3,1,1,1,0,2,359129,333333,337570,575,459.0190909090909,0.9996602589989506,5,2.959,3357.701,175.0,950
Q15,"{""date"": ""1997-02-01""}",148894.45,149426.22,50,103,11,6,2,0,1,2,0,0,1,1,3,1,0,2,394324,233111,107178,434,2929.9258823529412,0.9964345853452939,1,0.225,413.65,1.0,951
Q18,"{""q"": 312}",668875.7,668875.95,100,71,16,11,3,2,2,0,1,1,1,4,2,1,0,2,9176093,6001215,6776183,528,6622.534158415841,0.9999981311958799,3,1.081,4872.365,10.0,952
Q20,"{""color"": ""lawn"", ""date"": ""1994-01-01"", ""nation"": ""UNITED STATES""}",173752.44,173752.71,108,51,15,7,5,2,1,5,1,0,2,1,1,0,0,0,7164,2693,2423,328,1594.0615596330274,0.9999926908035518,3,0.71,1576.113,163.0,953
Q14,"{""date"": ""1995-02-01""}",112967.13,112967.15,1,32,8,5,2,1,0,2,1,0,0,0,2,1,0,2,297282,83333,113040,259,56483.575,0.9999909709064015,1,0.328,204.41,1.0,954
Q17,"{""brand"": ""Brand#24"", ""container"": ""MED BAG""}",196001.49,196001.51,1,32,9,4,2,2,0,2,1,0,0,0,2,1,0,2,6003927,6001215,6001334,106,98000.755,0.9999947959850105,1,0.337,1824.429,1.0,955
Q22,"{""codes"": ""'12', '14', '17', '22', '29', '30', '34'""}",13017.65,13121.34,733,72,10,4,2,2,1,0,0,0,1,1,3,2,0,4,4814,1988,2734,318,17.876485013623977,0.9920220021733929,1,0.556,111.767,7.0,956
Q9,"{""color"": ""moccasin""}",55523.44,55541.31,120,90,16,9,6,3,3,0,2,0,3,1,1,1,0,2,359129,333333,337570,575,459.0190909090909,0.9996602589989506,5,2.956,3355.887,175.0,957
Q3,"{""segment"": ""BUILDING"", ""date"": ""1995-03-30""}",203596.03,203596.06,10,44,11,8,3,2,1,0,1,0,1,2,1,1,0,2,1624316,320594,321246,256,18508.732727272727,0.9999949409878512,2,0.678,665.26,10.0,958
Q16,"{""brand"": ""Brand#53"", ""typeprefix"": ""ECONOMY BURNISHED"", ""sizes"": ""2, 7, 22, 30, 40, 42, 44, 50""}",35692.65,35732.36,15883,44,9,6,3,2,1,0,1,0,0,2,1,1,0,2,330020,166667,178852,300,2.2495819692772603,0.9988607284621429,1,0.447,733.067,18333.0,959
Q11,"{""nation"": ""INDIA""}",10179.8,10206.47,10667,36,15,5,3,2,2,4,0,0,4,1,2,0,0,0,87897,32000,962,192,0.9567369703787026,0.9972892401349208,4,0.65,230.634,753.0,960
Q14,"{""date"": ""1993-01-01""}",113850.25,113850.27,1,32,8,5,2,1,0,2,1,0,0,0,2,1,0,2,300360,83333,113740,259,56925.135,0.9999910409431533,1,0.362,213.547,1.0,961
Q13,"{""w1"": ""special"", ""w2"": ""deposits""}",144891.89,144892.39,200,16,10,8,2,1,1,0,1,0,0,2,3,1,0,2,2185176,624888,687388,104,720.8576616915424,0.9999896475608722,1,0.379,1039.783,42.0,962
Q4,"{""date"": ""1997-09-01""}",70147.02,70189.5,5,24,8,6,2,0,1,2,0,0,1,1,2,1,0,2,87603,54112,22553,128,11698.25,0.9993805429509692,1,0.366,301.375,5.0,963
Q6,"{""date"": ""1997-01-01"", ""discount"": 0.04, ""quantity"": 25}",169041.36,169041.37,1,32,5,4,1,0,0,2,0,0,0,0,2,1,0,2,994494,942155,52335,108,84520.685,0.9999940251665899,0,0.121,503.22,1.0,964
Q22,"{""codes"": ""'13', '20', '21', '25', '26', '27', '33'""}",13017.65,13121.34,733,72,10,4,2,2,1,0,0,0,1,1,3,2,0,4,4814,1988,2734,318,17.876485013623977,0.9920220021733929,1,0.405,116.078,7.0,965
Q8,"{""nation"": ""UNITED KINGDOM"", ""region"": ""EUROPE"", ""type"": ""SMALL BRUSHED NICKEL""}",75778.7,76156.66,2406,64,21,9,7,4,4,0,3,0,4,1,1,1,0,2,36143,16549,637,522,31.639659326963027,0.9950240067775191,7,2.395,354.175,2.0,966
Q1,"{""delta"": 104}",230649.77,230652.02,6,236,5,4,1,1,0,0,0,0,0,1,2,1,0,2,2451495,2451463,2451463,969,32950.28857142857,0.9999859095710084,0,0.208,2771.92,4.0,967
Q22,"{""codes"": ""'11', '12', '16', '19', '23', '25', '33'""}",13017.65,13121.34,733,72,10,4,2,2,1,0,0,0,1,1,3,2,0,4,4814,1988,2734,318,17.876485013623977,0.9920220021733929,1,0.396,113.03,7.0,968
Q10,"{""date"": ""1994-02-01""}",194446.45,194446.5,20,202,16,10,4,3,0,2,3,0,0,2,1,1,0,2,1072930,599455,684988,1716,9259.357142857143,0.9999946000848559,3,0.943,807.888,20.0,969
Q17,"{""brand"": ""Brand#44"", ""container"": ""LG PKG""}",195998.2,195998.21,1,32,9,4,2,2,0,2,1,0,0,0,2,1,0,2,6003630,6001215,6001324,106,97999.105,0.9999948469180056,1,0.338,1811.99,1.0,970
Q13,"{""w1"": ""unusual"", ""w2"": ""packages""}",144054.1,144054.6,200,16,10,8,2,1,1,0,1,0,0,2,3,1,0,2,2160050,612325,674825,104,716.689552238806,0.9999895873537717,1,0.314,1033.999,42.0,971
Q14,"{""date"": ""1994-08-01""}",107249.58,107249.6,1,32,8,5,2,1,0,2,1,0,0,0,2,1,0,2,279876,83333,109081,259,53624.8,0.9999904895636947,1,0.26,207.797,1.0,972
Q2,"{""size"": 24, ""type"": ""NICKEL"", ""region"": ""MIDDLE EAST""}",58595.74,58595.75,1,192,22,8,5,5,4,0,2,0,5,1,1,1,0,2,343406,160000,10482,1634,29297.875,0.9999827635491729,7,1.404,574.164,100.0,973
Q12,"{""m1"": ""TRUCK"", ""m2"": ""SHIP"", ""date"": ""1995-01-01""}",210275.89,210516.64,7,27,8,6,2,2,0,0,1,0,0,1,2,1,0,2,672686,624951,636877,185,26314.58,0.9988516401760916,1,0.365,672.105,2.0,974
Q14,"{""date"": ""1995-06-01""}",114446.84,114446.86,1,32,8,5,2,1,0,2,1,0,0,0,2,1,0,2,302516,83333,114230,259,57223.43,0.999991087644627,1,0.339,220.901,1.0,975
Q14,"{""date"": ""1996-04-01""}",113339.64,113339.65,1,32,8,5,2,1,0,2,1,0,0,0,2,1,0,2,298563,83333,113331,259,56669.825,0.9999910888105901,1,0.336,209.934,1.0,976
Q4,"{""date"": ""1995-04-01""}",71082.03,71126.48,5,24,8,6,2,0,1,2,0,0,1,1,2,1,0,2,91816,56715,23637,128,11854.413333333332,0.9993610064633248,1,0.365,301.663,5.0,977
Q5,"{""region"": ""AMERICA"", ""date"": ""1996-01-01""}",86626.88,86626.94,25,58,19,12,6,4,2,0,3,0,2,2,2,1,0,2,196871,76455,72546,588,3331.805384615385,0.9999877637630539,5,2.317,838.664,5.0,978
Q14,"{""date"": ""1996-07-01""}",114366.09,114366.11,1,32,8,5,2,1,0,2,1,0,0,0,2,1,0,2,302219,83333,114163,259,57183.055,0.9999910813519726,1,0.335,211.037,1.0,979
Q1,"{""delta"": 108}",230506.72,230508.98,6,236,5,4,1,1,0,0,0,0,0,1,2,1,0,2,2447408,2447376,2447376,969,32929.85428571429,0.9999858574453045,0,0.161,2774.882,4.0,980
Q15,"{""date"": ""1995-02-01""}",148886.36,149418.13,50,103,11,6,2,0,1,2,0,0,1,1,3,1,0,2,380467,223330,103102,434,2929.7672549019608,0.996434392303047,1,0.228,421.637,1.0,981
Q5,"{""region"": ""MIDDLE EAST"", ""date"": ""1996-01-01""}",86626.88,86626.94,25,58,19,12,6,4,2,0,3,0,2,2,2,1,0,2,196871,76455,72546,588,3331.805384615385,0.9999877637630539,5,2.316,832.932,5.0,982
Q10,"{""date"": ""1994-03-01""}",194822.03,194822.08,20,202,16,10,4,3,0,2,3,0,0,2,1,1,0,2,1082020,599455,685588,1716,9277.241904761904,0.9999946104948141,3,0.996,854.543,20.0,983
Q22,"{""codes"": ""'14', '18', '23', '25', '30', '33', '34'""}",13017.65,13121.34,733,72,10,4,2,2,1,0,0,0,1,1,3,2,0,4,4814,1988,2734,318,17.876485013623977,0.9920220021733929,1,0.411,113.273,7.0,984
Q10,"{""date"": ""1993-03-01""}",194734.95,194735.0,20,202,16,10,4,3,0,2,3,0,0,2,1,1,0,2,1079967,599455,685452,1716,9273.095238095239,0.9999946080847918,3,0.934,823.637,20.0,985
